logN,q0,delta,depth,dnum_req,ok,err,auxBits,ksTech,QCount,logQ,logQ_bits,dnum,perPart,maxDigitBits,PCount,logP,logP_bits,logQP,logQP_bits,bound_tc128,margin,digits
15,60,57,11,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,57,11,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,57,11,9,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 9 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,57,11,10,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 10 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,57,11,11,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 11 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,57,11,12,1,,60,HYBRID,12,687,693,12,1,60,1,60,60,747,753,881,134,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,58,11,1,1,,60,HYBRID,12,698,704,1,12,698,12,720,720,1418,1424,881,-537,L11=1;L10=1;L9=1;L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,58,11,2,1,,60,HYBRID,12,698,704,2,6,351,6,360,360,1058,1064,881,-177,L11=2;L10=2;L9=2;L8=2;L7=2;L6=2;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,58,11,3,1,,60,HYBRID,12,698,704,3,4,235,4,240,240,938,944,881,-57,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
15,60,58,11,4,1,,60,HYBRID,12,698,704,4,3,176,3,180,180,878,884,881,3,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,58,11,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,58,11,6,1,,60,HYBRID,12,698,704,6,2,119,2,120,120,818,824,881,63,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,58,11,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,58,11,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,58,11,9,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 9 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,58,11,10,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 10 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,58,11,11,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 11 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,58,11,12,1,,60,HYBRID,12,698,704,12,1,60,1,60,60,758,764,881,123,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,59,11,1,1,,60,HYBRID,12,709,715,1,12,710,12,720,720,1429,1435,881,-548,L11=1;L10=1;L9=1;L8=1;L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,59,11,2,1,,60,HYBRID,12,709,715,2,6,356,6,360,360,1069,1075,881,-188,L11=2;L10=2;L9=2;L8=2;L7=2;L6=2;L5=1;L4=1;L3=1;L2=1;L1=1
15,60,59,11,3,1,,60,HYBRID,12,709,715,3,4,238,4,240,240,949,955,881,-68,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
15,60,59,11,4,1,,60,HYBRID,12,709,715,4,3,179,3,180,180,889,895,881,-8,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
15,60,59,11,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,59,11,6,1,,60,HYBRID,12,709,715,6,2,120,2,120,120,829,835,881,52,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
15,60,59,11,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,59,11,8,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 8 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,59,11,9,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 9 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,59,11,10,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 10 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,59,11,11,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 12 towers into 11 digits. Please select different number of digits.,,,,,,,,,,,,,,,
15,60,59,11,12,1,,60,HYBRID,12,709,715,12,1,60,1,60,60,769,775,881,112,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
15,60,60,11,1,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,60,11,2,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,60,11,3,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,60,11,4,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,60,11,5,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,60,11,6,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,60,11,7,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,60,11,8,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,60,11,9,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,60,11,10,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,60,11,11,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,60,11,12,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,61,11,1,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,61,11,2,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,61,11,3,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,61,11,4,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,61,11,5,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,61,11,6,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,61,11,7,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,61,11,8,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,61,11,9,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,61,11,10,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,61,11,11,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,61,11,12,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,62,11,1,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,62,11,2,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,62,11,3,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,62,11,4,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,62,11,5,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,62,11,6,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,62,11,7,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,62,11,8,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,62,11,9,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,62,11,10,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,62,11,11,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,62,11,12,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,63,11,1,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,63,11,2,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,63,11,3,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,63,11,4,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,63,11,5,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,63,11,6,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,63,11,7,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,63,11,8,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,63,11,9,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,63,11,10,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,63,11,11,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,63,11,12,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,64,11,1,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,64,11,2,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,64,11,3,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,64,11,4,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,64,11,5,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,64,11,6,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,64,11,7,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,64,11,8,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,64,11,9,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,64,11,10,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,64,11,11,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,64,11,12,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,65,11,1,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,65,11,2,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,65,11,3,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,65,11,4,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,65,11,5,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,65,11,6,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,65,11,7,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,65,11,8,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,65,11,9,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,65,11,10,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,65,11,11,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,65,11,12,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,66,11,1,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,66,11,2,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,66,11,3,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
15,60,66,11,4,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.74:validateParametersForCryptocontext(): scalingModSize should be at least 14 and less than 60,,,,,,,,,,,,,,,
