preset,logN,depth,delta,mode,library,dnum,PCount,logP,level,rep,enc_dec,rot1,ks_loss
D,14,4,42,mt,seal,5,1,60,1,0,34.1195,28.9266,5.192900000000002
D,14,4,42,mt,seal,5,1,60,1,1,34.1115,28.9592,5.1523
D,14,4,42,mt,seal,5,1,60,1,2,34.133,28.9472,5.185800000000004
D,14,4,42,mt,seal,5,1,60,1,3,34.1044,28.948,5.156399999999998
D,14,4,42,mt,seal,5,1,60,1,4,34.112,28.863,5.249000000000002
D,14,4,42,mt,seal,5,1,60,1,5,34.1314,28.9611,5.170300000000001
D,14,4,42,mt,seal,5,1,60,1,6,34.1308,28.9446,5.1861999999999995
D,14,4,42,mt,seal,5,1,60,1,7,34.1246,28.9524,5.1722
D,14,4,42,mt,seal,5,1,60,1,8,34.1104,28.9646,5.145799999999998
D,14,4,42,mt,seal,5,1,60,1,9,34.1217,28.9591,5.162599999999998
D,14,4,42,mt,seal,5,1,60,1,10,34.1324,28.9144,5.217999999999996
D,14,4,42,mt,seal,5,1,60,1,11,34.1191,28.9606,5.158500000000004
D,14,4,42,mt,seal,5,1,60,2,0,34.1199,28.9591,5.160800000000002
D,14,4,42,mt,seal,5,1,60,2,1,34.13,28.9671,5.162900000000004
D,14,4,42,mt,seal,5,1,60,2,2,34.1394,28.9531,5.186300000000003
D,14,4,42,mt,seal,5,1,60,2,3,34.1045,28.9395,5.165000000000003
D,14,4,42,mt,seal,5,1,60,2,4,34.1058,28.8407,5.265100000000004
D,14,4,42,mt,seal,5,1,60,2,5,34.1193,28.9654,5.153900000000004
D,14,4,42,mt,seal,5,1,60,2,6,34.1421,28.9404,5.201699999999999
D,14,4,42,mt,seal,5,1,60,2,7,34.1076,28.9687,5.1389
D,14,4,42,mt,seal,5,1,60,2,8,34.1095,28.9545,5.154999999999998
D,14,4,42,mt,seal,5,1,60,2,9,34.1229,28.9537,5.1692
D,14,4,42,mt,seal,5,1,60,2,10,34.1303,28.9361,5.194199999999999
D,14,4,42,mt,seal,5,1,60,2,11,34.1076,28.9505,5.157099999999996
D,14,4,42,mt,seal,5,1,60,3,0,34.119,28.9407,5.1783
D,14,4,42,mt,seal,5,1,60,3,1,34.1138,28.944,5.169799999999999
D,14,4,42,mt,seal,5,1,60,3,2,34.1327,28.9621,5.1706
D,14,4,42,mt,seal,5,1,60,3,3,34.115,28.9713,5.143700000000003
D,14,4,42,mt,seal,5,1,60,3,4,34.1386,28.8619,5.276699999999998
D,14,4,42,mt,seal,5,1,60,3,5,34.1124,28.9585,5.1539
D,14,4,42,mt,seal,5,1,60,3,6,34.1163,28.9296,5.186700000000002
D,14,4,42,mt,seal,5,1,60,3,7,34.1217,28.9544,5.167299999999997
D,14,4,42,mt,seal,5,1,60,3,8,34.1222,28.9351,5.187100000000001
D,14,4,42,mt,seal,5,1,60,3,9,34.1337,28.9688,5.164899999999996
D,14,4,42,mt,seal,5,1,60,3,10,34.1297,28.9216,5.208099999999998
D,14,4,42,mt,seal,5,1,60,3,11,34.1272,28.9329,5.194300000000002
D,14,4,42,mt,seal,5,1,60,4,0,34.1058,28.9542,5.151600000000002
D,14,4,42,mt,seal,5,1,60,4,1,34.135,28.9773,5.157699999999998
D,14,4,42,mt,seal,5,1,60,4,2,34.1324,28.9614,5.170999999999996
D,14,4,42,mt,seal,5,1,60,4,3,34.115,28.9357,5.179300000000001
D,14,4,42,mt,seal,5,1,60,4,4,34.1375,28.8504,5.287100000000002
D,14,4,42,mt,seal,5,1,60,4,5,34.115,28.9579,5.157100000000003
D,14,4,42,mt,seal,5,1,60,4,6,34.124,28.9176,5.206400000000002
D,14,4,42,mt,seal,5,1,60,4,7,34.1284,28.9685,5.1599
D,14,4,42,mt,seal,5,1,60,4,8,34.1183,28.9562,5.162099999999999
D,14,4,42,mt,seal,5,1,60,4,9,34.1098,28.9705,5.139299999999999
D,14,4,42,mt,seal,5,1,60,4,10,34.1164,28.9279,5.188499999999998
D,14,4,42,mt,seal,5,1,60,4,11,34.1129,28.9264,5.186500000000002
