library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,mod1_degree,mod1_inv_degree,log_message_ratio,ephemeral_secret_weight,in_scale_log2,ok,fail_reason
openfhe,16,32768,59,52,13,16,1,1,14,512,30,1567,2,120,1687,14,735,120,855,15,112,60,,,7,,52,1,
openfhe,16,32768,59,52,7,22,4,4,14,512,30,1567,1,60,1627,8,423,60,483,30,59,120,,,7,,52,1,
openfhe,16,32768,59,52,8,21,3,4,14,512,30,1567,1,60,1627,9,475,60,535,30,59,120,,,7,,52,1,
openfhe,16,32768,59,52,8,21,4,3,14,512,30,1567,1,60,1627,9,475,60,535,30,59,120,,,7,,52,1,
openfhe,16,32768,59,52,9,20,3,3,14,512,30,1567,1,60,1627,10,527,60,587,30,59,120,,,7,,52,1,
openfhe,16,32768,59,52,11,18,2,2,14,512,30,1567,1,60,1627,12,631,60,691,30,59,120,,,7,,52,1,
openfhe,16,32768,59,52,13,16,1,1,14,512,30,1567,1,60,1627,14,735,60,795,30,59,120,,,7,,52,1,
openfhe,16,32768,59,52,8,22,4,4,14,512,,,,,,,,,,1,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 1620 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,3,4,14,512,,,,,,,,,,1,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 1620 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,4,3,14,512,,,,,,,,,,1,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 1620 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,20,3,3,14,512,,,,,,,,,,1,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 1620 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,12,18,2,2,14,512,,,,,,,,,,1,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 1620 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,14,16,1,1,14,512,,,,,,,,,,1,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 1620 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,8,22,4,4,14,512,,,,,,,,,,2,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,3,4,14,512,,,,,,,,,,2,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,4,3,14,512,,,,,,,,,,2,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,20,3,3,14,512,,,,,,,,,,2,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,12,18,2,2,14,512,,,,,,,,,,2,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,14,16,1,1,14,512,,,,,,,,,,2,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,8,22,4,4,14,512,,,,,,,,,,3,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,3,4,14,512,,,,,,,,,,3,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,4,3,14,512,,,,,,,,,,3,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,20,3,3,14,512,,,,,,,,,,3,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,12,18,2,2,14,512,,,,,,,,,,3,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,14,16,1,1,14,512,,,,,,,,,,3,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,8,22,4,4,14,512,,,,,,,,,,4,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,3,4,14,512,,,,,,,,,,4,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,4,3,14,512,,,,,,,,,,4,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,20,3,3,14,512,,,,,,,,,,4,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,12,18,2,2,14,512,,,,,,,,,,4,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,14,16,1,1,14,512,,,,,,,,,,4,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,8,22,4,4,14,512,,,,,,,,,,5,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,3,4,14,512,,,,,,,,,,5,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,4,3,14,512,,,,,,,,,,5,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,20,3,3,14,512,,,,,,,,,,5,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,12,18,2,2,14,512,,,,,,,,,,5,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,14,16,1,1,14,512,,,,,,,,,,5,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,8,22,4,4,14,512,,,,,,,,,,6,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,3,4,14,512,,,,,,,,,,6,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,4,3,14,512,,,,,,,,,,6,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,20,3,3,14,512,,,,,,,,,,6,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,12,18,2,2,14,512,,,,,,,,,,6,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,14,16,1,1,14,512,,,,,,,,,,6,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,8,22,4,4,14,512,,,,,,,,,,7,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,3,4,14,512,,,,,,,,,,7,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,4,3,14,512,,,,,,,,,,7,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,20,3,3,14,512,,,,,,,,,,7,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,12,18,2,2,14,512,,,,,,,,,,7,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,14,16,1,1,14,512,,,,,,,,,,7,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,8,22,4,4,14,512,,,,,,,,,,8,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,3,4,14,512,,,,,,,,,,8,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,21,4,3,14,512,,,,,,,,,,8,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,20,3,3,14,512,,,,,,,,,,8,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,12,18,2,2,14,512,,,,,,,,,,8,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,14,16,1,1,14,512,,,,,,,,,,8,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1619 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,8,22,4,4,14,512,31,1619,3,180,1799,9,475,180,655,11,163,-52,,,7,,52,0,logQP_boot 1799 > 1747
openfhe,16,32768,59,52,9,21,3,4,14,512,31,1619,3,180,1799,10,527,180,707,11,163,-52,,,7,,52,0,logQP_boot 1799 > 1747
openfhe,16,32768,59,52,9,21,4,3,14,512,31,1619,3,180,1799,10,527,180,707,11,163,-52,,,7,,52,0,logQP_boot 1799 > 1747
openfhe,16,32768,59,52,10,20,3,3,14,512,31,1619,3,180,1799,11,579,180,759,11,163,-52,,,7,,52,0,logQP_boot 1799 > 1747
openfhe,16,32768,59,52,12,18,2,2,14,512,31,1619,3,180,1799,13,683,180,863,11,163,-52,,,7,,52,0,logQP_boot 1799 > 1747
openfhe,16,32768,59,52,14,16,1,1,14,512,31,1619,3,180,1799,15,787,180,967,11,163,-52,,,7,,52,0,logQP_boot 1799 > 1747
openfhe,16,32768,59,52,8,22,4,4,14,512,31,1619,2,120,1739,9,475,120,595,16,111,8,,,7,,52,1,
openfhe,16,32768,59,52,9,21,3,4,14,512,31,1619,2,120,1739,10,527,120,647,16,111,8,,,7,,52,1,
openfhe,16,32768,59,52,9,21,4,3,14,512,31,1619,2,120,1739,10,527,120,647,16,111,8,,,7,,52,1,
openfhe,16,32768,59,52,10,20,3,3,14,512,31,1619,2,120,1739,11,579,120,699,16,111,8,,,7,,52,1,
openfhe,16,32768,59,52,12,18,2,2,14,512,31,1619,2,120,1739,13,683,120,803,16,111,8,,,7,,52,1,
openfhe,16,32768,59,52,14,16,1,1,14,512,31,1619,2,120,1739,15,787,120,907,16,111,8,,,7,,52,1,
openfhe,16,32768,59,52,8,22,4,4,14,512,31,1619,1,60,1679,9,475,60,535,31,59,68,,,7,,52,1,
openfhe,16,32768,59,52,9,21,3,4,14,512,31,1619,1,60,1679,10,527,60,587,31,59,68,,,7,,52,1,
openfhe,16,32768,59,52,9,21,4,3,14,512,31,1619,1,60,1679,10,527,60,587,31,59,68,,,7,,52,1,
openfhe,16,32768,59,52,10,20,3,3,14,512,31,1619,1,60,1679,11,579,60,639,31,59,68,,,7,,52,1,
openfhe,16,32768,59,52,12,18,2,2,14,512,31,1619,1,60,1679,13,683,60,743,31,59,68,,,7,,52,1,
openfhe,16,32768,59,52,14,16,1,1,14,512,31,1619,1,60,1679,15,787,60,847,31,59,68,,,7,,52,1,
openfhe,16,32768,59,52,9,22,4,4,14,512,,,,,,,,,,1,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 1680 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,3,4,14,512,,,,,,,,,,1,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 1680 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,4,3,14,512,,,,,,,,,,1,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 1680 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,11,20,3,3,14,512,,,,,,,,,,1,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 1680 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,13,18,2,2,14,512,,,,,,,,,,1,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 1680 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,15,16,1,1,14,512,,,,,,,,,,1,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 1680 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,22,4,4,14,512,,,,,,,,,,2,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,3,4,14,512,,,,,,,,,,2,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,4,3,14,512,,,,,,,,,,2,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,11,20,3,3,14,512,,,,,,,,,,2,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,13,18,2,2,14,512,,,,,,,,,,2,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,15,16,1,1,14,512,,,,,,,,,,2,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,22,4,4,14,512,,,,,,,,,,3,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,3,4,14,512,,,,,,,,,,3,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,4,3,14,512,,,,,,,,,,3,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,11,20,3,3,14,512,,,,,,,,,,3,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,13,18,2,2,14,512,,,,,,,,,,3,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,15,16,1,1,14,512,,,,,,,,,,3,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,22,4,4,14,512,,,,,,,,,,4,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,3,4,14,512,,,,,,,,,,4,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,4,3,14,512,,,,,,,,,,4,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,11,20,3,3,14,512,,,,,,,,,,4,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,13,18,2,2,14,512,,,,,,,,,,4,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,15,16,1,1,14,512,,,,,,,,,,4,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,22,4,4,14,512,,,,,,,,,,5,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,3,4,14,512,,,,,,,,,,5,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,4,3,14,512,,,,,,,,,,5,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,11,20,3,3,14,512,,,,,,,,,,5,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,13,18,2,2,14,512,,,,,,,,,,5,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,15,16,1,1,14,512,,,,,,,,,,5,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,22,4,4,14,512,,,,,,,,,,6,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,3,4,14,512,,,,,,,,,,6,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,4,3,14,512,,,,,,,,,,6,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,11,20,3,3,14,512,,,,,,,,,,6,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,13,18,2,2,14,512,,,,,,,,,,6,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,15,16,1,1,14,512,,,,,,,,,,6,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,22,4,4,14,512,,,,,,,,,,7,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,3,4,14,512,,,,,,,,,,7,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,4,3,14,512,,,,,,,,,,7,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,11,20,3,3,14,512,,,,,,,,,,7,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,13,18,2,2,14,512,,,,,,,,,,7,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,15,16,1,1,14,512,,,,,,,,,,7,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,22,4,4,14,512,,,,,,,,,,8,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,3,4,14,512,,,,,,,,,,8,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,4,3,14,512,,,,,,,,,,8,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,11,20,3,3,14,512,,,,,,,,,,8,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,13,18,2,2,14,512,,,,,,,,,,8,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,15,16,1,1,14,512,,,,,,,,,,8,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,22,4,4,14,512,,,,,,,,,,11,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,3,4,14,512,,,,,,,,,,11,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,10,21,4,3,14,512,,,,,,,,,,11,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,11,20,3,3,14,512,,,,,,,,,,11,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,13,18,2,2,14,512,,,,,,,,,,11,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,15,16,1,1,14,512,,,,,,,,,,11,,,,,7,,52,0,예측 탈락(§8.5 규칙4): logQ 1671 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,59,52,9,22,4,4,14,512,32,1671,2,120,1791,10,527,120,647,16,112,-44,,,7,,52,0,logQP_boot 1791 > 1747
openfhe,16,32768,59,52,10,21,3,4,14,512,32,1671,2,120,1791,11,579,120,699,16,112,-44,,,7,,52,0,logQP_boot 1791 > 1747
openfhe,16,32768,59,52,10,21,4,3,14,512,32,1671,2,120,1791,11,579,120,699,16,112,-44,,,7,,52,0,logQP_boot 1791 > 1747
openfhe,16,32768,59,52,11,20,3,3,14,512,32,1671,2,120,1791,12,631,120,751,16,112,-44,,,7,,52,0,logQP_boot 1791 > 1747
openfhe,16,32768,59,52,13,18,2,2,14,512,32,1671,2,120,1791,14,735,120,855,16,112,-44,,,7,,52,0,logQP_boot 1791 > 1747
openfhe,16,32768,59,52,15,16,1,1,14,512,32,1671,2,120,1791,16,839,120,959,16,112,-44,,,7,,52,0,logQP_boot 1791 > 1747
openfhe,16,32768,59,52,9,22,4,4,14,512,32,1671,1,60,1731,10,527,60,587,32,59,16,,,7,,52,1,
openfhe,16,32768,59,52,10,21,3,4,14,512,32,1671,1,60,1731,11,579,60,639,32,59,16,,,7,,52,1,
openfhe,16,32768,59,52,10,21,4,3,14,512,32,1671,1,60,1731,11,579,60,639,32,59,16,,,7,,52,1,
openfhe,16,32768,59,52,11,20,3,3,14,512,32,1671,1,60,1731,12,631,60,691,32,59,16,,,7,,52,1,
openfhe,16,32768,59,52,13,18,2,2,14,512,32,1671,1,60,1731,14,735,60,795,32,59,16,,,7,,52,1,
openfhe,16,32768,59,52,15,16,1,1,14,512,32,1671,1,60,1731,16,839,60,899,32,59,16,,,7,,52,1,
openfhe,16,32768,59,52,10,22,4,4,14,512,,,,,,,,,,0,,,,,7,,52,0,상한 초과 확정: logQ_boot(명목) 1723 + 최소 logP 60 > 1747
openfhe,16,32768,59,52,11,21,3,4,14,512,,,,,,,,,,0,,,,,7,,52,0,상한 초과 확정: logQ_boot(명목) 1723 + 최소 logP 60 > 1747
openfhe,16,32768,59,52,11,21,4,3,14,512,,,,,,,,,,0,,,,,7,,52,0,상한 초과 확정: logQ_boot(명목) 1723 + 최소 logP 60 > 1747
openfhe,16,32768,59,52,12,20,3,3,14,512,,,,,,,,,,0,,,,,7,,52,0,상한 초과 확정: logQ_boot(명목) 1723 + 최소 logP 60 > 1747
openfhe,16,32768,59,52,14,18,2,2,14,512,,,,,,,,,,0,,,,,7,,52,0,상한 초과 확정: logQ_boot(명목) 1723 + 최소 logP 60 > 1747
openfhe,16,32768,59,52,16,16,1,1,14,512,,,,,,,,,,0,,,,,7,,52,0,상한 초과 확정: logQ_boot(명목) 1723 + 최소 logP 60 > 1747
openfhe,16,32768,59,52,11,22,4,4,14,512,,,,,,,,,,0,,,,,7,,52,0,상한 초과 확정: logQ_boot(명목) 1775 + 최소 logP 60 > 1747
openfhe,16,32768,59,52,12,21,3,4,14,512,,,,,,,,,,0,,,,,7,,52,0,상한 초과 확정: logQ_boot(명목) 1775 + 최소 logP 60 > 1747
openfhe,16,32768,59,52,12,21,4,3,14,512,,,,,,,,,,0,,,,,7,,52,0,상한 초과 확정: logQ_boot(명목) 1775 + 최소 logP 60 > 1747
openfhe,16,32768,59,52,13,20,3,3,14,512,,,,,,,,,,0,,,,,7,,52,0,상한 초과 확정: logQ_boot(명목) 1775 + 최소 logP 60 > 1747
