q0,delta,residual_L,levelBudget_c2s,levelBudget_s2c,boot_depth_of,evalmod_levels_of,QCount_boot_of,logQ_boot_of,PCount_boot_of,logP_boot_of,logQP_boot_of,margin_1747_of,dnum_of,QCount_residual_of,logQ_residual_of,logQP_residual_of,grid_of,boot_depth_la,evalmod_levels_la,QCount_boot_la,logQ_boot_la,PCount_boot_la,logP_boot_la,logQP_boot_la,margin_1747_la,dnum_la,QCount_residual_la,logQ_residual_la,logQP_residual_la,grid_la,rotkeys_la,rotkeys_of
55,48,4,3,4,21,14,26.0,1255.0,8.0,480.0,1735.0,12.0,3,5.0,247.0,727.0,L3-14,20.0,13.0,25.0,1221.0,7,427.0,1648.0,99.0,4.0,5.0,247.0,552.0,L3-14,48,
55,48,4,4,3,21,14,26.0,1255.0,8.0,480.0,1735.0,12.0,3,5.0,247.0,727.0,L3-14,20.0,13.0,25.0,1238.0,7,427.0,1665.0,82.0,4.0,5.0,247.0,552.0,L3-14,48,
55,48,4,4,4,22,14,27.0,1303.0,6.0,360.0,1663.0,84.0,4,5.0,247.0,607.0,L3-14,21.0,13.0,26.0,1277.0,7,427.0,1704.0,43.0,4.0,5.0,247.0,552.0,L3-14,33,
55,48,5,2,2,18,14,24.0,1159.0,7.0,420.0,1579.0,168.0,3,6.0,295.0,715.0,L3-14,17.0,13.0,23.0,1135.0,8,488.0,1623.0,124.0,3.0,6.0,295.0,661.0,L3-14,61,
55,48,5,3,3,20,14,26.0,1255.0,8.0,480.0,1735.0,12.0,3,6.0,295.0,775.0,L3-14,19.0,13.0,25.0,1230.0,7,427.0,1657.0,90.0,4.0,6.0,295.0,661.0,L3-14,39,
55,48,5,3,4,21,14,27.0,1303.0,6.0,360.0,1663.0,84.0,4,6.0,295.0,655.0,L3-14,20.0,13.0,26.0,1269.0,7,427.0,1696.0,51.0,4.0,6.0,295.0,661.0,L3-14,48,
55,48,5,4,3,21,14,27.0,1303.0,6.0,360.0,1663.0,84.0,4,6.0,295.0,655.0,L3-14,20.0,13.0,26.0,1286.0,7,427.0,1713.0,34.0,4.0,6.0,295.0,661.0,L3-14,48,
55,48,5,4,4,22,14,28.0,1351.0,6.0,360.0,1711.0,36.0,4,6.0,295.0,655.0,L3-14,21.0,13.0,27.0,1325.0,6,366.0,1691.0,56.0,5.0,6.0,295.0,661.0,L3-14,33,
55,48,6,2,2,18,14,25.0,1207.0,8.0,480.0,1687.0,60.0,3,7.0,343.0,823.0,L3-14,17.0,13.0,24.0,1183.0,8,488.0,1671.0,76.0,3.0,7.0,343.0,770.0,L3-14,61,
55,48,6,3,3,20,14,27.0,1303.0,6.0,360.0,1663.0,84.0,4,7.0,343.0,703.0,L3-14,19.0,13.0,26.0,1278.0,7,427.0,1705.0,42.0,4.0,7.0,343.0,770.0,L3-14,39,
55,48,6,3,4,21,14,28.0,1351.0,6.0,360.0,1711.0,36.0,4,7.0,343.0,703.0,L3-14,20.0,13.0,27.0,1317.0,7,427.0,1744.0,3.0,4.0,7.0,343.0,770.0,L3-14,48,
55,48,6,4,3,21,14,28.0,1351.0,6.0,360.0,1711.0,36.0,4,7.0,343.0,703.0,L3-14,20.0,13.0,27.0,1334.0,6,366.0,1700.0,47.0,5.0,7.0,343.0,770.0,L3-14,48,
55,48,6,4,4,22,14,29.0,1399.0,5.0,300.0,1699.0,48.0,5,7.0,343.0,643.0,L3-14,21.0,13.0,28.0,1373.0,6,366.0,1739.0,8.0,5.0,7.0,343.0,770.0,L3-14,33,
55,48,7,2,2,18,14,26.0,1255.0,8.0,480.0,1735.0,12.0,3,8.0,391.0,871.0,L3-14,17.0,13.0,25.0,1231.0,7,427.0,1658.0,89.0,4.0,8.0,391.0,879.0,L3-14,61,
55,48,7,3,3,20,14,28.0,1351.0,6.0,360.0,1711.0,36.0,4,8.0,391.0,751.0,L3-14,19.0,13.0,27.0,1326.0,6,366.0,1692.0,55.0,5.0,8.0,391.0,879.0,L3-14,39,
55,48,7,3,4,21,14,29.0,1399.0,5.0,300.0,1699.0,48.0,5,8.0,391.0,691.0,L3-14,20.0,13.0,28.0,1365.0,6,366.0,1731.0,16.0,5.0,8.0,391.0,879.0,L3-14,48,
55,48,7,4,3,21,14,29.0,1399.0,5.0,300.0,1699.0,48.0,5,8.0,391.0,691.0,L3-14,20.0,13.0,28.0,1382.0,5,305.0,1687.0,60.0,6.0,8.0,391.0,879.0,L3-14,48,
55,48,7,4,4,22,14,30.0,1447.0,5.0,300.0,1747.0,0.0,5,8.0,391.0,691.0,L3-14,21.0,13.0,29.0,1421.0,5,305.0,1726.0,21.0,6.0,8.0,391.0,879.0,L3-14,33,
55,48,8,2,2,18,14,27.0,1303.0,6.0,360.0,1663.0,84.0,4,9.0,439.0,799.0,L3-14,17.0,13.0,26.0,1279.0,7,427.0,1706.0,41.0,4.0,9.0,439.0,744.0,L3-14,61,
55,48,8,3,3,20,14,29.0,1399.0,5.0,300.0,1699.0,48.0,5,9.0,439.0,739.0,L3-14,19.0,13.0,28.0,1374.0,6,366.0,1740.0,7.0,5.0,9.0,439.0,744.0,L3-14,39,
55,48,8,3,4,21,14,30.0,1447.0,5.0,300.0,1747.0,0.0,5,9.0,439.0,739.0,L3-14,20.0,13.0,29.0,1413.0,5,305.0,1718.0,29.0,6.0,9.0,439.0,744.0,L3-14,48,
55,48,8,4,3,21,14,30.0,1447.0,5.0,300.0,1747.0,0.0,5,9.0,439.0,739.0,L3-14,20.0,13.0,29.0,1430.0,5,305.0,1735.0,12.0,6.0,9.0,439.0,744.0,L3-14,48,
55,48,8,4,4,22,14,31.0,1495.0,4.0,240.0,1735.0,12.0,8,9.0,439.0,679.0,L3-14,21.0,13.0,30.0,1469.0,4,244.0,1713.0,34.0,8.0,9.0,439.0,744.0,L3-14,33,
55,48,9,2,2,18,14,28.0,1351.0,6.0,360.0,1711.0,36.0,4,10.0,487.0,847.0,L3-14,17.0,13.0,27.0,1327.0,6,366.0,1693.0,54.0,5.0,10.0,487.0,792.0,L3-14,61,
55,48,9,3,3,20,14,30.0,1447.0,5.0,300.0,1747.0,0.0,5,10.0,487.0,787.0,L3-14,19.0,13.0,29.0,1422.0,5,305.0,1727.0,20.0,6.0,10.0,487.0,792.0,L3-14,39,
55,48,9,3,4,21,14,31.0,1495.0,4.0,240.0,1735.0,12.0,8,10.0,487.0,727.0,L3-14,20.0,13.0,30.0,1461.0,4,244.0,1705.0,42.0,8.0,10.0,487.0,792.0,L3-14,48,
55,48,9,4,3,21,14,31.0,1495.0,4.0,240.0,1735.0,12.0,8,10.0,487.0,727.0,L3-14,20.0,13.0,30.0,1478.0,4,244.0,1722.0,25.0,8.0,10.0,487.0,792.0,L3-14,48,
55,48,9,4,4,22,14,32.0,1543.0,3.0,180.0,1723.0,24.0,11,10.0,487.0,667.0,L3-14,21.0,13.0,31.0,1517.0,3,183.0,1700.0,47.0,11.0,10.0,487.0,792.0,L3-14,33,
55,48,10,2,2,18,14,29.0,1399.0,5.0,300.0,1699.0,48.0,5,11.0,535.0,835.0,L3-14,17.0,13.0,28.0,1375.0,6,366.0,1741.0,6.0,5.0,11.0,535.0,901.0,L3-14,61,
55,48,10,3,3,20,14,31.0,1495.0,4.0,240.0,1735.0,12.0,8,11.0,535.0,775.0,L3-14,19.0,13.0,30.0,1470.0,4,244.0,1714.0,33.0,8.0,11.0,535.0,901.0,L3-14,39,
55,48,10,3,4,21,14,32.0,1543.0,3.0,180.0,1723.0,24.0,11,11.0,535.0,715.0,L3-14,20.0,13.0,31.0,1509.0,3,183.0,1692.0,55.0,11.0,11.0,535.0,901.0,L3-14,48,
55,48,10,4,3,21,14,32.0,1543.0,3.0,180.0,1723.0,24.0,11,11.0,535.0,715.0,L3-14,20.0,13.0,31.0,1526.0,3,183.0,1709.0,38.0,11.0,11.0,535.0,901.0,L3-14,48,
55,48,10,4,4,22,14,33.0,1591.0,2.0,120.0,1711.0,36.0,17,11.0,535.0,655.0,L3-14,21.0,13.0,32.0,1565.0,2,122.0,1687.0,60.0,16.0,11.0,535.0,901.0,L3-14,33,
55,48,11,2,2,18,14,30.0,1447.0,5.0,300.0,1747.0,0.0,5,12.0,583.0,883.0,L3-14,17.0,13.0,29.0,1423.0,5,305.0,1728.0,19.0,6.0,12.0,583.0,949.0,L3-14,61,
55,48,11,3,3,20,14,32.0,1543.0,3.0,180.0,1723.0,24.0,11,12.0,583.0,763.0,L3-14,19.0,13.0,31.0,1518.0,3,183.0,1701.0,46.0,11.0,12.0,583.0,949.0,L3-14,39,
55,48,11,3,4,21,14,33.0,1591.0,2.0,120.0,1711.0,36.0,17,12.0,583.0,703.0,L3-14,20.0,13.0,32.0,1557.0,3,183.0,1740.0,7.0,11.0,12.0,583.0,949.0,L3-14,48,
55,48,11,4,3,21,14,33.0,1591.0,2.0,120.0,1711.0,36.0,17,12.0,583.0,703.0,L3-14,20.0,13.0,32.0,1574.0,2,122.0,1696.0,51.0,16.0,12.0,583.0,949.0,L3-14,48,
55,48,11,4,4,22,14,34.0,1639.0,1.0,60.0,1699.0,48.0,34,12.0,583.0,643.0,L3-14,21.0,13.0,33.0,1613.0,2,122.0,1735.0,12.0,17.0,12.0,583.0,949.0,L3-14,33,
55,48,12,2,2,18,14,31.0,1495.0,4.0,240.0,1735.0,12.0,8,13.0,631.0,871.0,L3-14,17.0,13.0,30.0,1471.0,4,244.0,1715.0,32.0,8.0,13.0,631.0,1058.0,L3-14,61,
55,48,12,3,3,20,14,33.0,1591.0,2.0,120.0,1711.0,36.0,17,13.0,631.0,751.0,L3-14,19.0,13.0,32.0,1566.0,2,122.0,1688.0,59.0,16.0,13.0,631.0,1058.0,L3-14,39,
55,48,12,3,4,21,14,34.0,1639.0,1.0,60.0,1699.0,48.0,34,13.0,631.0,691.0,L3-14,20.0,13.0,33.0,1605.0,2,122.0,1727.0,20.0,17.0,13.0,631.0,1058.0,L3-14,48,
55,48,12,4,3,21,14,34.0,1639.0,1.0,60.0,1699.0,48.0,34,13.0,631.0,691.0,L3-14,20.0,13.0,33.0,1622.0,2,122.0,1744.0,3.0,17.0,13.0,631.0,1058.0,L3-14,48,
55,48,12,4,4,22,14,35.0,1687.0,1.0,60.0,1747.0,0.0,35,13.0,631.0,691.0,L3-14,21.0,13.0,34.0,1661.0,1,61.0,1722.0,25.0,34.0,13.0,631.0,1058.0,L3-14,33,
55,48,13,2,2,18,14,32.0,1543.0,3.0,180.0,1723.0,24.0,11,14.0,679.0,859.0,L3-14,17.0,13.0,31.0,1519.0,3,183.0,1702.0,45.0,11.0,14.0,679.0,1106.0,L3-14,61,
55,48,13,3,3,20,14,34.0,1639.0,1.0,60.0,1699.0,48.0,34,14.0,679.0,739.0,L3-14,19.0,13.0,33.0,1614.0,2,122.0,1736.0,11.0,17.0,14.0,679.0,1106.0,L3-14,39,
55,48,13,3,4,21,14,35.0,1687.0,1.0,60.0,1747.0,0.0,35,14.0,679.0,739.0,L3-14,20.0,13.0,34.0,1653.0,1,61.0,1714.0,33.0,34.0,14.0,679.0,1106.0,L3-14,48,
55,48,13,4,3,21,14,35.0,1687.0,1.0,60.0,1747.0,0.0,35,14.0,679.0,739.0,L3-14,20.0,13.0,34.0,1670.0,1,61.0,1731.0,16.0,34.0,14.0,679.0,1106.0,L3-14,48,
55,48,14,2,2,18,14,33.0,1591.0,2.0,120.0,1711.0,36.0,17,15.0,727.0,847.0,L3-14,17.0,13.0,32.0,1567.0,2,122.0,1689.0,58.0,16.0,15.0,727.0,1215.0,L3-14,61,
55,48,14,3,3,20,14,35.0,1687.0,1.0,60.0,1747.0,0.0,35,15.0,727.0,787.0,L3-14,19.0,13.0,34.0,1662.0,1,61.0,1723.0,24.0,34.0,15.0,727.0,1215.0,L3-14,39,
55,48,15,2,2,18,14,34.0,1639.0,1.0,60.0,1699.0,48.0,34,16.0,775.0,835.0,L15-20,17.0,13.0,33.0,1615.0,2,122.0,1737.0,10.0,17.0,16.0,775.0,1263.0,L15-20,61,
55,48,16,2,2,18,14,35.0,1687.0,1.0,60.0,1747.0,0.0,35,17.0,823.0,883.0,L15-20,17.0,13.0,34.0,1663.0,1,61.0,1724.0,23.0,34.0,17.0,823.0,1189.0,L15-20,61,
55,50,3,2,2,18,14,22.0,1105.0,10.0,600.0,1705.0,42.0,2,4.0,205.0,805.0,L3-14,17.0,13.0,21.0,1045.0,7,427.0,1472.0,275.0,3.0,4.0,205.0,449.0,L3-14,61,
55,50,3,3,3,20,14,24.0,1205.0,7.0,420.0,1625.0,122.0,3,4.0,205.0,625.0,L3-14,19.0,13.0,23.0,1140.0,8,488.0,1628.0,119.0,3.0,4.0,205.0,449.0,L3-14,39,
55,50,3,3,4,21,14,25.0,1255.0,8.0,480.0,1735.0,12.0,3,4.0,205.0,685.0,L3-14,20.0,13.0,24.0,1179.0,8,488.0,1667.0,80.0,3.0,4.0,205.0,449.0,L3-14,48,
55,50,3,4,3,21,14,25.0,1255.0,8.0,480.0,1735.0,12.0,3,4.0,205.0,685.0,L3-14,20.0,13.0,24.0,1196.0,8,488.0,1684.0,63.0,3.0,4.0,205.0,449.0,L3-14,48,
55,50,3,4,4,22,14,26.0,1305.0,6.0,360.0,1665.0,82.0,4,4.0,205.0,565.0,L3-14,21.0,13.0,25.0,1235.0,7,427.0,1662.0,85.0,4.0,4.0,205.0,449.0,L3-14,33,
55,50,4,2,2,18,14,23.0,1155.0,7.0,420.0,1575.0,172.0,3,5.0,255.0,675.0,L3-14,17.0,13.0,22.0,1095.0,8,488.0,1583.0,164.0,3.0,5.0,255.0,560.0,L3-14,61,
55,50,4,3,3,20,14,25.0,1255.0,8.0,480.0,1735.0,12.0,3,5.0,255.0,735.0,L3-14,19.0,13.0,24.0,1190.0,8,488.0,1678.0,69.0,3.0,5.0,255.0,560.0,L3-14,39,
55,50,4,3,4,21,14,26.0,1305.0,6.0,360.0,1665.0,82.0,4,5.0,255.0,615.0,L3-14,20.0,13.0,25.0,1229.0,7,427.0,1656.0,91.0,4.0,5.0,255.0,560.0,L3-14,48,
55,50,4,4,3,21,14,26.0,1305.0,6.0,360.0,1665.0,82.0,4,5.0,255.0,615.0,L3-14,20.0,13.0,25.0,1246.0,7,427.0,1673.0,74.0,4.0,5.0,255.0,560.0,L3-14,48,
55,50,4,4,4,22,14,27.0,1355.0,6.0,360.0,1715.0,32.0,4,5.0,255.0,615.0,L3-14,21.0,13.0,26.0,1285.0,7,427.0,1712.0,35.0,4.0,5.0,255.0,560.0,L3-14,33,
55,50,5,2,2,18,14,24.0,1205.0,7.0,420.0,1625.0,122.0,3,6.0,305.0,725.0,L3-14,17.0,13.0,23.0,1145.0,8,488.0,1633.0,114.0,3.0,6.0,305.0,671.0,L3-14,61,
55,50,5,3,3,20,14,26.0,1305.0,6.0,360.0,1665.0,82.0,4,6.0,305.0,665.0,L3-14,19.0,13.0,25.0,1240.0,7,427.0,1667.0,80.0,4.0,6.0,305.0,671.0,L3-14,39,
55,50,5,3,4,21,14,27.0,1355.0,6.0,360.0,1715.0,32.0,4,6.0,305.0,665.0,L3-14,20.0,13.0,26.0,1279.0,7,427.0,1706.0,41.0,4.0,6.0,305.0,671.0,L3-14,48,
55,50,5,4,3,21,14,27.0,1355.0,6.0,360.0,1715.0,32.0,4,6.0,305.0,665.0,L3-14,20.0,13.0,26.0,1296.0,7,427.0,1723.0,24.0,4.0,6.0,305.0,671.0,L3-14,48,
55,50,5,4,4,22,14,28.0,1405.0,5.0,300.0,1705.0,42.0,6,6.0,305.0,605.0,L3-14,21.0,13.0,27.0,1335.0,6,366.0,1701.0,46.0,5.0,6.0,305.0,671.0,L3-14,33,
55,50,6,2,2,18,14,25.0,1255.0,8.0,480.0,1735.0,12.0,3,7.0,355.0,835.0,L3-14,17.0,13.0,24.0,1195.0,8,488.0,1683.0,64.0,3.0,7.0,355.0,782.0,L3-14,61,
55,50,6,3,3,20,14,27.0,1355.0,6.0,360.0,1715.0,32.0,4,7.0,355.0,715.0,L3-14,19.0,13.0,26.0,1290.0,7,427.0,1717.0,30.0,4.0,7.0,355.0,782.0,L3-14,39,
55,50,6,3,4,21,14,28.0,1405.0,5.0,300.0,1705.0,42.0,6,7.0,355.0,655.0,L3-14,20.0,13.0,27.0,1329.0,6,366.0,1695.0,52.0,5.0,7.0,355.0,782.0,L3-14,48,
55,50,6,4,3,21,14,28.0,1405.0,5.0,300.0,1705.0,42.0,6,7.0,355.0,655.0,L3-14,20.0,13.0,27.0,1346.0,6,366.0,1712.0,35.0,5.0,7.0,355.0,782.0,L3-14,48,
55,50,6,4,4,22,14,29.0,1455.0,4.0,240.0,1695.0,52.0,8,7.0,355.0,595.0,L3-14,21.0,13.0,28.0,1385.0,5,305.0,1690.0,57.0,6.0,7.0,355.0,782.0,L3-14,33,
55,50,7,2,2,18,14,26.0,1305.0,6.0,360.0,1665.0,82.0,4,8.0,405.0,765.0,L3-14,17.0,13.0,25.0,1245.0,7,427.0,1672.0,75.0,4.0,8.0,405.0,893.0,L3-14,61,
55,50,7,3,3,20,14,28.0,1405.0,5.0,300.0,1705.0,42.0,6,8.0,405.0,705.0,L3-14,19.0,13.0,27.0,1340.0,6,366.0,1706.0,41.0,5.0,8.0,405.0,893.0,L3-14,39,
55,50,7,3,4,21,14,29.0,1455.0,4.0,240.0,1695.0,52.0,8,8.0,405.0,645.0,L3-14,20.0,13.0,28.0,1379.0,6,366.0,1745.0,2.0,5.0,8.0,405.0,893.0,L3-14,48,
55,50,7,4,3,21,14,29.0,1455.0,4.0,240.0,1695.0,52.0,8,8.0,405.0,645.0,L3-14,20.0,13.0,28.0,1396.0,5,305.0,1701.0,46.0,6.0,8.0,405.0,893.0,L3-14,48,
55,50,7,4,4,22,14,30.0,1505.0,4.0,240.0,1745.0,2.0,8,8.0,405.0,645.0,L3-14,21.0,13.0,29.0,1435.0,5,305.0,1740.0,7.0,6.0,8.0,405.0,893.0,L3-14,33,
55,50,8,2,2,18,14,27.0,1355.0,6.0,360.0,1715.0,32.0,4,9.0,455.0,815.0,L3-14,17.0,13.0,26.0,1295.0,7,427.0,1722.0,25.0,4.0,9.0,455.0,760.0,L3-14,61,
55,50,8,3,3,20,14,29.0,1455.0,4.0,240.0,1695.0,52.0,8,9.0,455.0,695.0,L3-14,19.0,13.0,28.0,1390.0,5,305.0,1695.0,52.0,6.0,9.0,455.0,760.0,L3-14,39,
55,50,8,3,4,21,14,30.0,1505.0,4.0,240.0,1745.0,2.0,8,9.0,455.0,695.0,L3-14,20.0,13.0,29.0,1429.0,5,305.0,1734.0,13.0,6.0,9.0,455.0,760.0,L3-14,48,
55,50,8,4,3,21,14,30.0,1505.0,4.0,240.0,1745.0,2.0,8,9.0,455.0,695.0,L3-14,20.0,13.0,29.0,1446.0,4,244.0,1690.0,57.0,8.0,9.0,455.0,760.0,L3-14,48,
55,50,8,4,4,22,14,31.0,1555.0,3.0,180.0,1735.0,12.0,11,9.0,455.0,635.0,L3-14,21.0,13.0,30.0,1485.0,4,244.0,1729.0,18.0,8.0,9.0,455.0,760.0,L3-14,33,
55,50,9,2,2,18,14,28.0,1405.0,5.0,300.0,1705.0,42.0,6,10.0,505.0,805.0,L3-14,17.0,13.0,27.0,1345.0,6,366.0,1711.0,36.0,5.0,10.0,505.0,810.0,L3-14,61,
55,50,9,3,3,20,14,30.0,1505.0,4.0,240.0,1745.0,2.0,8,10.0,505.0,745.0,L3-14,19.0,13.0,29.0,1440.0,5,305.0,1745.0,2.0,6.0,10.0,505.0,810.0,L3-14,39,
55,50,9,3,4,21,14,31.0,1555.0,3.0,180.0,1735.0,12.0,11,10.0,505.0,685.0,L3-14,20.0,13.0,30.0,1479.0,4,244.0,1723.0,24.0,8.0,10.0,505.0,810.0,L3-14,48,
55,50,9,4,3,21,14,31.0,1555.0,3.0,180.0,1735.0,12.0,11,10.0,505.0,685.0,L3-14,20.0,13.0,30.0,1496.0,4,244.0,1740.0,7.0,8.0,10.0,505.0,810.0,L3-14,48,
55,50,9,4,4,22,14,32.0,1605.0,2.0,120.0,1725.0,22.0,16,10.0,505.0,625.0,L3-14,21.0,13.0,31.0,1535.0,3,183.0,1718.0,29.0,11.0,10.0,505.0,810.0,L3-14,33,
55,50,10,2,2,18,14,29.0,1455.0,4.0,240.0,1695.0,52.0,8,11.0,555.0,795.0,L3-14,17.0,13.0,28.0,1395.0,5,305.0,1700.0,47.0,6.0,11.0,555.0,921.0,L3-14,61,
55,50,10,3,3,20,14,31.0,1555.0,3.0,180.0,1735.0,12.0,11,11.0,555.0,735.0,L3-14,19.0,13.0,30.0,1490.0,4,244.0,1734.0,13.0,8.0,11.0,555.0,921.0,L3-14,39,
55,50,10,3,4,21,14,32.0,1605.0,2.0,120.0,1725.0,22.0,16,11.0,555.0,675.0,L3-14,20.0,13.0,31.0,1529.0,3,183.0,1712.0,35.0,11.0,11.0,555.0,921.0,L3-14,48,
55,50,10,4,3,21,14,32.0,1605.0,2.0,120.0,1725.0,22.0,16,11.0,555.0,675.0,L3-14,20.0,13.0,31.0,1546.0,3,183.0,1729.0,18.0,11.0,11.0,555.0,921.0,L3-14,48,
55,50,10,4,4,22,14,33.0,1655.0,1.0,60.0,1715.0,32.0,33,11.0,555.0,615.0,L3-14,21.0,13.0,32.0,1585.0,2,122.0,1707.0,40.0,16.0,11.0,555.0,921.0,L3-14,33,
55,50,11,2,2,18,14,30.0,1505.0,4.0,240.0,1745.0,2.0,8,12.0,605.0,845.0,L3-14,17.0,13.0,29.0,1445.0,4,244.0,1689.0,58.0,8.0,12.0,605.0,971.0,L3-14,61,
55,50,11,3,3,20,14,32.0,1605.0,2.0,120.0,1725.0,22.0,16,12.0,605.0,725.0,L3-14,19.0,13.0,31.0,1540.0,3,183.0,1723.0,24.0,11.0,12.0,605.0,971.0,L3-14,39,
55,50,11,3,4,21,14,33.0,1655.0,1.0,60.0,1715.0,32.0,33,12.0,605.0,665.0,L3-14,20.0,13.0,32.0,1579.0,2,122.0,1701.0,46.0,16.0,12.0,605.0,971.0,L3-14,48,
55,50,11,4,3,21,14,33.0,1655.0,1.0,60.0,1715.0,32.0,33,12.0,605.0,665.0,L3-14,20.0,13.0,32.0,1596.0,2,122.0,1718.0,29.0,16.0,12.0,605.0,971.0,L3-14,48,
55,50,12,2,2,18,14,31.0,1555.0,3.0,180.0,1735.0,12.0,11,13.0,655.0,835.0,L3-14,17.0,13.0,30.0,1495.0,4,244.0,1739.0,8.0,8.0,13.0,655.0,1082.0,L3-14,61,
55,50,12,3,3,20,14,33.0,1655.0,1.0,60.0,1715.0,32.0,33,13.0,655.0,715.0,L3-14,19.0,13.0,32.0,1590.0,2,122.0,1712.0,35.0,16.0,13.0,655.0,1082.0,L3-14,39,
55,50,13,2,2,18,14,32.0,1605.0,2.0,120.0,1725.0,22.0,16,14.0,705.0,825.0,L3-14,17.0,13.0,31.0,1545.0,3,183.0,1728.0,19.0,11.0,14.0,705.0,1132.0,L3-14,61,
55,50,14,2,2,18,14,33.0,1655.0,1.0,60.0,1715.0,32.0,33,15.0,755.0,815.0,L3-14,17.0,13.0,32.0,1595.0,2,122.0,1717.0,30.0,16.0,15.0,755.0,1243.0,L3-14,61,
55,55,3,2,2,18,14,22.0,1210.0,8.0,480.0,1690.0,57.0,3,4.0,220.0,700.0,L3-14,17.0,13.0,21.0,1060.0,7,427.0,1487.0,260.0,3.0,4.0,220.0,464.0,L3-14,61,
55,55,3,3,3,20,14,24.0,1320.0,6.0,360.0,1680.0,67.0,4,4.0,220.0,580.0,L3-14,19.0,13.0,23.0,1155.0,8,488.0,1643.0,104.0,3.0,4.0,220.0,464.0,L3-14,39,
55,55,3,3,4,21,14,25.0,1375.0,5.0,300.0,1675.0,72.0,5,4.0,220.0,520.0,L3-14,20.0,13.0,24.0,1194.0,8,488.0,1682.0,65.0,3.0,4.0,220.0,464.0,L3-14,48,
55,55,3,4,3,21,14,25.0,1375.0,5.0,300.0,1675.0,72.0,5,4.0,220.0,520.0,L3-14,20.0,13.0,24.0,1211.0,8,488.0,1699.0,48.0,3.0,4.0,220.0,464.0,L3-14,48,
55,55,3,4,4,22,14,26.0,1430.0,5.0,300.0,1730.0,17.0,6,4.0,220.0,520.0,L3-14,21.0,13.0,25.0,1250.0,7,427.0,1677.0,70.0,4.0,4.0,220.0,464.0,L3-14,33,
55,55,4,2,2,18,14,23.0,1265.0,8.0,480.0,1745.0,2.0,3,5.0,275.0,755.0,L3-14,17.0,13.0,22.0,1115.0,8,488.0,1603.0,144.0,3.0,5.0,275.0,580.0,L3-14,61,
55,55,4,3,3,20,14,25.0,1375.0,5.0,300.0,1675.0,72.0,5,5.0,275.0,575.0,L3-14,19.0,13.0,24.0,1210.0,8,488.0,1698.0,49.0,3.0,5.0,275.0,580.0,L3-14,39,
55,55,4,3,4,21,14,26.0,1430.0,5.0,300.0,1730.0,17.0,6,5.0,275.0,575.0,L3-14,20.0,13.0,25.0,1249.0,7,427.0,1676.0,71.0,4.0,5.0,275.0,580.0,L3-14,48,
55,55,4,4,3,21,14,26.0,1430.0,5.0,300.0,1730.0,17.0,6,5.0,275.0,575.0,L3-14,20.0,13.0,25.0,1266.0,7,427.0,1693.0,54.0,4.0,5.0,275.0,580.0,L3-14,48,
55,55,4,4,4,22,14,27.0,1485.0,4.0,240.0,1725.0,22.0,7,5.0,275.0,515.0,L3-14,21.0,13.0,26.0,1305.0,7,427.0,1732.0,15.0,4.0,5.0,275.0,580.0,L3-14,33,
55,55,5,2,2,18,14,24.0,1320.0,6.0,360.0,1680.0,67.0,4,6.0,330.0,690.0,L3-14,17.0,13.0,23.0,1170.0,8,488.0,1658.0,89.0,3.0,6.0,330.0,696.0,L3-14,61,
55,55,5,3,3,20,14,26.0,1430.0,5.0,300.0,1730.0,17.0,6,6.0,330.0,630.0,L3-14,19.0,13.0,25.0,1265.0,7,427.0,1692.0,55.0,4.0,6.0,330.0,696.0,L3-14,39,
55,55,5,3,4,21,14,27.0,1485.0,4.0,240.0,1725.0,22.0,7,6.0,330.0,570.0,L3-14,20.0,13.0,26.0,1304.0,7,427.0,1731.0,16.0,4.0,6.0,330.0,696.0,L3-14,48,
55,55,5,4,3,21,14,27.0,1485.0,4.0,240.0,1725.0,22.0,7,6.0,330.0,570.0,L3-14,20.0,13.0,26.0,1321.0,6,366.0,1687.0,60.0,5.0,6.0,330.0,696.0,L3-14,48,
55,55,5,4,4,22,14,28.0,1540.0,3.0,180.0,1720.0,27.0,10,6.0,330.0,510.0,L3-14,21.0,13.0,27.0,1360.0,6,366.0,1726.0,21.0,5.0,6.0,330.0,696.0,L3-14,33,
55,55,6,2,2,18,14,25.0,1375.0,5.0,300.0,1675.0,72.0,5,7.0,385.0,685.0,L3-14,17.0,13.0,24.0,1225.0,8,488.0,1713.0,34.0,3.0,7.0,385.0,812.0,L3-14,61,
55,55,6,3,3,20,14,27.0,1485.0,4.0,240.0,1725.0,22.0,7,7.0,385.0,625.0,L3-14,19.0,13.0,26.0,1320.0,7,427.0,1747.0,0.0,4.0,7.0,385.0,812.0,L3-14,39,
55,55,6,3,4,21,14,28.0,1540.0,3.0,180.0,1720.0,27.0,10,7.0,385.0,565.0,L3-14,20.0,13.0,27.0,1359.0,6,366.0,1725.0,22.0,5.0,7.0,385.0,812.0,L3-14,48,
55,55,6,4,3,21,14,28.0,1540.0,3.0,180.0,1720.0,27.0,10,7.0,385.0,565.0,L3-14,20.0,13.0,27.0,1376.0,6,366.0,1742.0,5.0,5.0,7.0,385.0,812.0,L3-14,48,
55,55,6,4,4,22,14,29.0,1595.0,2.0,120.0,1715.0,32.0,15,7.0,385.0,505.0,L3-14,21.0,13.0,28.0,1415.0,5,305.0,1720.0,27.0,6.0,7.0,385.0,812.0,L3-14,33,
