library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,evalmod_scale,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,mod1_degree,mod1_inv_degree,log_message_ratio,ephemeral_secret_weight,in_scale_log2,ok,fail_reason
lattigo,16,32768,60,59,5,15,3,4,8,55,16,21,1119,1,61,1180,6,355,366,721,21,60,567,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,55,16,21,1119,2,122,1241,6,355,366,721,11,119,506,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,55,16,21,1119,3,183,1302,6,355,366,721,7,178,445,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,55,16,21,1119,4,244,1363,6,355,366,721,6,237,384,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,55,16,21,1119,5,305,1424,6,355,366,721,5,296,323,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,55,16,21,1119,6,366,1485,6,355,366,721,4,355,262,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,55,16,21,1119,7,427,1546,6,355,366,721,3,394,201,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,55,16,21,1119,8,488,1607,6,355,366,721,3,433,140,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,60,16,21,1159,1,61,1220,6,355,366,721,21,60,527,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,60,16,21,1159,2,122,1281,6,355,366,721,11,120,466,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,60,16,21,1159,3,183,1342,6,355,366,721,7,180,405,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,60,16,21,1159,4,244,1403,6,355,366,721,6,240,344,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,60,16,21,1159,5,305,1464,6,355,366,721,5,300,283,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,60,16,21,1159,6,366,1525,6,355,366,721,4,360,222,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,60,16,21,1159,7,427,1586,6,355,366,721,3,408,161,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,3,4,8,60,16,21,1159,8,488,1647,6,355,366,721,3,438,100,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,50,16,20,1057,1,61,1118,6,355,366,721,20,60,629,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,50,16,20,1057,2,122,1179,6,355,366,721,10,119,568,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,50,16,20,1057,3,183,1240,6,355,366,721,7,178,507,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,50,16,20,1057,4,244,1301,6,355,366,721,5,237,446,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,50,16,20,1057,5,305,1362,6,355,366,721,4,296,385,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,50,16,20,1057,6,366,1423,6,355,366,721,4,355,324,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,50,16,20,1057,7,427,1484,6,355,366,721,3,394,263,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,50,16,20,1057,8,488,1545,6,355,366,721,3,433,202,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,55,16,20,1097,1,61,1158,6,355,366,721,20,60,589,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,55,16,20,1097,2,122,1219,6,355,366,721,10,119,528,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,55,16,20,1097,3,183,1280,6,355,366,721,7,178,467,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,55,16,20,1097,4,244,1341,6,355,366,721,5,237,406,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,55,16,20,1097,5,305,1402,6,355,366,721,4,296,345,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,55,16,20,1097,6,366,1463,6,355,366,721,4,355,284,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,55,16,20,1097,7,427,1524,6,355,366,721,3,394,223,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,55,16,20,1097,8,488,1585,6,355,366,721,3,440,162,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,60,16,20,1137,1,61,1198,6,355,366,721,20,60,549,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,60,16,20,1137,2,122,1259,6,355,366,721,10,120,488,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,60,16,20,1137,3,183,1320,6,355,366,721,7,180,427,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,60,16,20,1137,4,244,1381,6,355,366,721,5,240,366,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,60,16,20,1137,5,305,1442,6,355,366,721,4,300,305,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,60,16,20,1137,6,366,1503,6,355,366,721,4,355,244,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,60,16,20,1137,7,427,1564,6,355,366,721,3,399,183,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,14,4,2,8,60,16,20,1137,8,488,1625,6,355,366,721,3,480,122,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,50,16,21,1096,1,61,1157,6,355,366,721,21,60,590,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,50,16,21,1096,2,122,1218,6,355,366,721,11,119,529,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,50,16,21,1096,3,183,1279,6,355,366,721,7,178,468,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,50,16,21,1096,4,244,1340,6,355,366,721,6,237,407,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,50,16,21,1096,5,305,1401,6,355,366,721,5,296,346,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,50,16,21,1096,6,366,1462,6,355,366,721,4,355,285,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,50,16,21,1096,7,427,1523,6,355,366,721,3,394,224,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,50,16,21,1096,8,488,1584,6,355,366,721,3,433,163,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,55,16,21,1136,1,61,1197,6,355,366,721,21,60,550,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,55,16,21,1136,2,122,1258,6,355,366,721,11,119,489,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,55,16,21,1136,3,183,1319,6,355,366,721,7,178,428,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,55,16,21,1136,4,244,1380,6,355,366,721,6,237,367,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,55,16,21,1136,5,305,1441,6,355,366,721,5,296,306,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,55,16,21,1136,6,366,1502,6,355,366,721,4,355,245,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,55,16,21,1136,7,427,1563,6,355,366,721,3,394,184,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,55,16,21,1136,8,488,1624,6,355,366,721,3,433,123,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,60,16,21,1176,1,61,1237,6,355,366,721,21,60,510,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,60,16,21,1176,2,122,1298,6,355,366,721,11,120,449,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,60,16,21,1176,3,183,1359,6,355,366,721,7,180,388,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,60,16,21,1176,4,244,1420,6,355,366,721,6,240,327,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,60,16,21,1176,5,305,1481,6,355,366,721,5,300,266,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,60,16,21,1176,6,366,1542,6,355,366,721,4,356,205,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,60,16,21,1176,7,427,1603,6,355,366,721,3,404,144,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,15,4,3,8,60,16,21,1176,8,488,1664,6,355,366,721,3,459,83,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,50,16,22,1135,1,61,1196,6,355,366,721,22,60,551,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,50,16,22,1135,2,122,1257,6,355,366,721,11,119,490,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,50,16,22,1135,3,183,1318,6,355,366,721,8,178,429,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,50,16,22,1135,4,244,1379,6,355,366,721,6,237,368,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,50,16,22,1135,5,305,1440,6,355,366,721,5,296,307,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,50,16,22,1135,6,366,1501,6,355,366,721,4,355,246,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,50,16,22,1135,7,427,1562,6,355,366,721,4,394,185,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,50,16,22,1135,8,488,1623,6,355,366,721,3,433,124,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,55,16,22,1175,1,61,1236,6,355,366,721,22,60,511,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,55,16,22,1175,2,122,1297,6,355,366,721,11,119,450,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,55,16,22,1175,3,183,1358,6,355,366,721,8,178,389,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,55,16,22,1175,4,244,1419,6,355,366,721,6,237,328,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,55,16,22,1175,5,305,1480,6,355,366,721,5,296,267,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,55,16,22,1175,6,366,1541,6,355,366,721,4,355,206,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,55,16,22,1175,7,427,1602,6,355,366,721,4,394,145,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,55,16,22,1175,8,488,1663,6,355,366,721,3,433,84,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,60,16,22,1215,1,61,1276,6,355,366,721,22,60,471,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,60,16,22,1215,2,122,1337,6,355,366,721,11,120,410,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,60,16,22,1215,3,183,1398,6,355,366,721,8,180,349,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,60,16,22,1215,4,244,1459,6,355,366,721,6,240,288,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,60,16,22,1215,5,305,1520,6,355,366,721,5,300,227,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,60,16,22,1215,6,366,1581,6,355,366,721,4,360,166,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,60,16,22,1215,7,427,1642,6,355,366,721,4,408,105,30,0,1,32,59,1,
lattigo,16,32768,60,59,5,16,4,4,8,60,16,22,1215,8,488,1703,6,355,366,721,3,438,44,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,50,16,19,1004,1,61,1065,7,414,427,841,19,60,682,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,50,16,19,1004,2,122,1126,7,414,427,841,10,119,621,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,50,16,19,1004,3,183,1187,7,414,427,841,7,178,560,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,50,16,19,1004,4,244,1248,7,414,427,841,5,237,499,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,50,16,19,1004,5,305,1309,7,414,427,841,4,296,438,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,50,16,19,1004,6,366,1370,7,414,427,841,4,355,377,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,50,16,19,1004,7,427,1431,7,414,427,841,3,414,316,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,50,16,19,1004,8,488,1492,7,414,427,841,3,453,255,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,55,16,19,1044,1,61,1105,7,414,427,841,19,60,642,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,55,16,19,1044,2,122,1166,7,414,427,841,10,119,581,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,55,16,19,1044,3,183,1227,7,414,427,841,7,178,520,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,55,16,19,1044,4,244,1288,7,414,427,841,5,237,459,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,55,16,19,1044,5,305,1349,7,414,427,841,4,296,398,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,55,16,19,1044,6,366,1410,7,414,427,841,4,355,337,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,55,16,19,1044,7,427,1471,7,414,427,841,3,414,276,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,55,16,19,1044,8,488,1532,7,414,427,841,3,453,215,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,60,16,19,1084,1,61,1145,7,414,427,841,19,60,602,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,60,16,19,1084,2,122,1206,7,414,427,841,10,120,541,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,60,16,19,1084,3,183,1267,7,414,427,841,7,180,480,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,60,16,19,1084,4,244,1328,7,414,427,841,5,240,419,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,60,16,19,1084,5,305,1389,7,414,427,841,4,300,358,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,60,16,19,1084,6,366,1450,7,414,427,841,4,356,297,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,60,16,19,1084,7,427,1511,7,414,427,841,3,414,236,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,12,2,2,8,60,16,19,1084,8,488,1572,7,414,427,841,3,459,175,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,50,16,20,1043,1,61,1104,7,414,427,841,20,60,643,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,50,16,20,1043,2,122,1165,7,414,427,841,10,119,582,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,50,16,20,1043,3,183,1226,7,414,427,841,7,178,521,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,50,16,20,1043,4,244,1287,7,414,427,841,5,237,460,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,50,16,20,1043,5,305,1348,7,414,427,841,4,296,399,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,50,16,20,1043,6,366,1409,7,414,427,841,4,355,338,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,50,16,20,1043,7,427,1470,7,414,427,841,3,414,277,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,50,16,20,1043,8,488,1531,7,414,427,841,3,453,216,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,55,16,20,1083,1,61,1144,7,414,427,841,20,60,603,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,55,16,20,1083,2,122,1205,7,414,427,841,10,119,542,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,55,16,20,1083,3,183,1266,7,414,427,841,7,178,481,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,55,16,20,1083,4,244,1327,7,414,427,841,5,237,420,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,55,16,20,1083,5,305,1388,7,414,427,841,4,296,359,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,55,16,20,1083,6,366,1449,7,414,427,841,4,355,298,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,55,16,20,1083,7,427,1510,7,414,427,841,3,414,237,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,55,16,20,1083,8,488,1571,7,414,427,841,3,453,176,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,60,16,20,1123,1,61,1184,7,414,427,841,20,60,563,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,60,16,20,1123,2,122,1245,7,414,427,841,10,120,502,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,60,16,20,1123,3,183,1306,7,414,427,841,7,180,441,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,60,16,20,1123,4,244,1367,7,414,427,841,5,240,380,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,60,16,20,1123,5,305,1428,7,414,427,841,4,300,319,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,60,16,20,1123,6,366,1489,7,414,427,841,4,360,258,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,60,16,20,1123,7,427,1550,7,414,427,841,3,414,197,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,2,3,8,60,16,20,1123,8,488,1611,7,414,427,841,3,453,136,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,50,16,21,1082,1,61,1143,7,414,427,841,21,60,604,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,50,16,21,1082,2,122,1204,7,414,427,841,11,119,543,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,50,16,21,1082,3,183,1265,7,414,427,841,7,178,482,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,50,16,21,1082,4,244,1326,7,414,427,841,6,237,421,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,50,16,21,1082,5,305,1387,7,414,427,841,5,296,360,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,50,16,21,1082,6,366,1448,7,414,427,841,4,355,299,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,50,16,21,1082,7,427,1509,7,414,427,841,3,414,238,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,50,16,21,1082,8,488,1570,7,414,427,841,3,453,177,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,55,16,21,1122,1,61,1183,7,414,427,841,21,60,564,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,55,16,21,1122,2,122,1244,7,414,427,841,11,119,503,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,55,16,21,1122,3,183,1305,7,414,427,841,7,178,442,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,55,16,21,1122,4,244,1366,7,414,427,841,6,237,381,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,55,16,21,1122,5,305,1427,7,414,427,841,5,296,320,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,55,16,21,1122,6,366,1488,7,414,427,841,4,355,259,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,55,16,21,1122,7,427,1549,7,414,427,841,3,414,198,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,55,16,21,1122,8,488,1610,7,414,427,841,3,453,137,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,60,16,21,1162,1,61,1223,7,414,427,841,21,60,524,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,60,16,21,1162,2,122,1284,7,414,427,841,11,120,463,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,60,16,21,1162,3,183,1345,7,414,427,841,7,180,402,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,60,16,21,1162,4,244,1406,7,414,427,841,6,240,341,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,60,16,21,1162,5,305,1467,7,414,427,841,5,296,280,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,60,16,21,1162,6,366,1528,7,414,427,841,4,360,219,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,60,16,21,1162,7,427,1589,7,414,427,841,3,414,158,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,2,4,8,60,16,21,1162,8,488,1650,7,414,427,841,3,453,97,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,50,16,20,1060,1,61,1121,7,414,427,841,20,60,626,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,50,16,20,1060,2,122,1182,7,414,427,841,10,119,565,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,50,16,20,1060,3,183,1243,7,414,427,841,7,178,504,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,50,16,20,1060,4,244,1304,7,414,427,841,5,237,443,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,50,16,20,1060,5,305,1365,7,414,427,841,4,296,382,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,50,16,20,1060,6,366,1426,7,414,427,841,4,355,321,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,50,16,20,1060,7,427,1487,7,414,427,841,3,414,260,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,50,16,20,1060,8,488,1548,7,414,427,841,3,453,199,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,55,16,20,1100,1,61,1161,7,414,427,841,20,60,586,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,55,16,20,1100,2,122,1222,7,414,427,841,10,119,525,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,55,16,20,1100,3,183,1283,7,414,427,841,7,178,464,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,55,16,20,1100,4,244,1344,7,414,427,841,5,237,403,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,55,16,20,1100,5,305,1405,7,414,427,841,4,296,342,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,55,16,20,1100,6,366,1466,7,414,427,841,4,355,281,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,55,16,20,1100,7,427,1527,7,414,427,841,3,414,220,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,55,16,20,1100,8,488,1588,7,414,427,841,3,453,159,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,60,16,20,1140,1,61,1201,7,414,427,841,20,60,546,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,60,16,20,1140,2,122,1262,7,414,427,841,10,120,485,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,60,16,20,1140,3,183,1323,7,414,427,841,7,180,424,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,60,16,20,1140,4,244,1384,7,414,427,841,5,240,363,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,60,16,20,1140,5,305,1445,7,414,427,841,4,300,302,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,60,16,20,1140,6,366,1506,7,414,427,841,4,356,241,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,60,16,20,1140,7,427,1567,7,414,427,841,3,414,180,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,13,3,2,8,60,16,20,1140,8,488,1628,7,414,427,841,3,459,119,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,50,16,21,1099,1,61,1160,7,414,427,841,21,60,587,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,50,16,21,1099,2,122,1221,7,414,427,841,11,119,526,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,50,16,21,1099,3,183,1282,7,414,427,841,7,178,465,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,50,16,21,1099,4,244,1343,7,414,427,841,6,237,404,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,50,16,21,1099,5,305,1404,7,414,427,841,5,296,343,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,50,16,21,1099,6,366,1465,7,414,427,841,4,355,282,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,50,16,21,1099,7,427,1526,7,414,427,841,3,414,221,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,50,16,21,1099,8,488,1587,7,414,427,841,3,453,160,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,55,16,21,1139,1,61,1200,7,414,427,841,21,60,547,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,55,16,21,1139,2,122,1261,7,414,427,841,11,119,486,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,55,16,21,1139,3,183,1322,7,414,427,841,7,178,425,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,55,16,21,1139,4,244,1383,7,414,427,841,6,237,364,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,55,16,21,1139,5,305,1444,7,414,427,841,5,296,303,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,55,16,21,1139,6,366,1505,7,414,427,841,4,355,242,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,55,16,21,1139,7,427,1566,7,414,427,841,3,414,181,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,55,16,21,1139,8,488,1627,7,414,427,841,3,453,120,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,60,16,21,1179,1,61,1240,7,414,427,841,21,60,507,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,60,16,21,1179,2,122,1301,7,414,427,841,11,120,446,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,60,16,21,1179,3,183,1362,7,414,427,841,7,180,385,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,60,16,21,1179,4,244,1423,7,414,427,841,6,240,324,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,60,16,21,1179,5,305,1484,7,414,427,841,5,300,263,30,0,1,32,59,1,
lattigo,16,32768,60,59,6,14,3,3,8,60,16,21,1179,6,366,1545,7,414,427,841,4,360,202,30,0,1,32,59,1,
